World rank,Company,Country,Region,Industry-ICB3 sector name,R&D 2021 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%)
861,GD POWER DEVELOPMENT,China,China,Electricity,184.932098,60.81423271,22569.08156,17.75788331,0.819404624,2965.908781,42.85467573,13.14146866,868.968717,-72.75570062,3.850261761,42374,28.74548051,6727.054229,20.48780908
862,TRAVERE THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,184.681213,60.14730837,200.85638,14.7079734,91.94689907,4.503795,-24.61947336,2.242296212,-142.8262,104.6829137,-71.10862,310,18.32061069,1170.276866,32.9114949
863,AISINO,China,China,Software & Computer Services,184.615701,-1.317902255,3242.713716,7.815625862,5.693246989,113.421029,-19.83389709,3.49771947,450.046891,20.42160923,13.8787118,19446,-3.732673267,3086.807658,-33.25782186
864,HAN'S LASER TECHNOLOGY,China,China,Industrial Engineering,184.027443,8.939388657,2230.881066,37.30368141,8.249092513,101.724198,-20.30922911,4.559821657,358.519894,51.04920837,16.07077578,15460,9.072950473,6180.538394,20.7947256
865,CONTEXTLOGIC,US,US,Software & Computer Services,183.648192,-6.306306306,1840.89654,-17.94569067,9.976019185,1.765848,0,0.095923261,-324.033108,-41.83835182,-17.60191847,1218,39.2,3552.162196,-53.81314366
866,HUANENG POWER,China,China,Electricity,183.605476,98.43482392,28124.10953,21.03544112,0.65284014,5967.443735,1.169115267,21.21824952,-1021.118015,-161.8170254,-3.630756785,57513,-0.623768877,1995.742959,16.09907049
867,DAWNING INFORMATION INDUSTRY,China,China,Technology Hardware & Equipment,183.387781,73.34687968,1546.130289,10.2045641,11.86108197,225.664114,193.8090857,14.59541383,173.12997,8.773526661,11.19763135,4103,23.1392557,5694.245095,-30.1752783
868,NISSHINBO,Japan,Japan,General Industrials,183.364629,1.462976068,3947.631206,11.72560609,4.644928045,155.47224,-18.25129037,3.938367894,155.936082,-879.7062573,3.950117776,21112,-2.821634062,1263.708938,24.26239348
869,SORRENTO THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,182.696399,85.84695463,46.710211,32.30630661,391.1273255,7.832418,35.89155073,16.76810666,-354.450722,64.18055127,-758.8292033,799,59.16334661,2368.793414,31.30056491
870,ANHUI CONCH CEMENT,China,China,Construction & Materials,182.579435,103.7377012,23277.88489,-4.731878095,0.784347186,1651.36434,85.45157364,7.094133972,5639.86485,-5.826557896,24.22842486,46714,-1.735417236,22151.84137,-34.39501037
871,CHINASOFT,China,China,Software & Computer Services,181.627545,32.31850981,2549.934518,30.4713437,7.122831732,39.798799,80.21627058,1.560777295,172.4331,-6.352346192,6.762256002,92039,21.1741008,4336.180292,156.0310637
872,HCL TECHNOLOGIES,India,RoW,Software & Computer Services,181.33199,8.999999904,10136.85044,11.95524908,1.788839551,,,,1922.125548,3.45211664,18.96176291,,,38097.06098,70.40963104
873,MALLINCKRODT,Ireland,EU,Pharmaceuticals & Biotechnology,181.176004,-29.43603877,1950.202531,-0.207825045,9.290112238,48.825697,15.93291577,2.503621866,-42.380352,-92.63351749,-2.173125679,2800,-9.677419355,,
874,MADRIGAL PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,181.144219,11.01407401,,,,0.184531,-37.42505833,,-214.093177,17.32640486,,71,69.04761905,1212.831986,-17.38344069
875,CSTONE PHARMACEUTICALS,China,China,Pharmaceuticals & Biotechnology,180.862623,-7.100458226,33.7788,-76.53922901,535.4323511,11.905558,171.5947763,35.24565112,-248.571574,68.49282486,-735.8804161,611,103.6666667,1752.897245,58.9474371
876,WATERS,US,US,Health Care Equipment & Services,180.432582,5.460400479,2459.715015,17.77776367,7.335507606,142.385621,-6.449554497,5.788703981,732.109985,22.52030202,29.76401658,7800,5.405405405,22431.27912,89.70627548
877,ASANA,US,US,Software & Computer Services,180.342524,67.28446122,334.131109,66.70939738,53.97358077,37.71763,-26.73309743,11.28827247,-234.137318,68.24794625,-70.07348663,1666,54.25925926,6346.179884,
878,CLOUDFLARE,US,US,Software & Computer Services,180.257763,40.09373418,579.574269,52.28217023,31.10175393,82.099571,64.9419084,14.16549619,-112.735268,19.59014015,-19.45139286,2440,36.46532438,28083.32833,331.3480279
879,XYLEM,US,US,"Gas, Water & Multiutilities",180.116496,9.090909091,4586.79018,6.542247744,3.926852743,183.648192,13.66120219,4.003849856,521.808084,40.38004751,11.37632339,17300,3.592814371,21682.86284,70.19741851
880,ALTANA,Germany,EU,Chemicals,179.672,9.981942276,2666.539,22.4216311,6.738022583,149.334,41.92144303,5.600293114,321.056,72.41331164,12.04017642,6658,1.913362927,,
881,VIAVI SOLUTIONS,US,US,Technology Hardware & Equipment,179.233572,4.855372146,1058.537583,,16.93218785,46.00034,,4.345650144,124.139114,,11.72741677,3600,,3286.084765,22.24237854
882,MACRONIX INTERNATIONAL,Taiwan,RoW,Technology Hardware & Equipment,179.061196,36.44015743,1612.571596,27.06479324,11.10407727,150.058689,-22.04494499,9.305552037,354.367844,88.50348161,21.97532469,,,2385.031612,33.42529968
883,AMNEAL PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,178.21556,12.18084794,1848.550608,5.07627767,9.640826669,44.975265,-17.62242106,2.433001553,170.4008,78.03894864,9.218076003,7000,16.66666667,743.357711,38.8432708
884,PHOENIX CONTACT,Germany,EU,Electronic & Electrical Equipment,178.069459,-2.462318774,2356.736293,-3.832298914,7.555765129,122.961609,,5.217453025,120.302753,-23.82911616,5.104633614,16710,0.481058328,,
885,ZHENGZHOU COAL MINING MACHINERY,China,China,Industrial Engineering,178.063503,-5.19366074,4060.021039,10.46077486,4.385777839,143.108835,1.163647313,3.524829887,355.771082,20.34257544,8.762789123,,,2699.778774,52.62544217
886,KALERA,Norway,RoW,Food Producers,177.859742,102.7864467,2.520748,221.9897147,7055.83192,73.431906,298.9686415,2913.099842,-30.528863,281.6446108,-1211.103331,,,474.135025,
887,VINGROUP,Vietnam,RoW,Support Services,177.859651,,4794.678631,13.75493933,3.709521841,1405.376433,33.75181785,29.31117059,117.443578,-185.3018967,2.449456721,246,-23.125,13659.50422,17.62439344
888,NOVOCURE,UK,Row,Pharmaceuticals & Biotechnology,177.735249,52.49071988,472.39171,8.22568694,37.6245487,21.340273,61.47782402,4.517495237,-39.142669,-245.8274402,-8.286061794,1167,14.07624633,12281.98623,66.28930425
889,COSTAR,US,US,Software & Computer Services,177.487148,23.38996794,1716.52345,17.18581884,10.3399198,166.858509,290.8908568,9.720724118,381.720713,49.4930881,22.23801329,4742,-0.21043771,29550.14048,0.184333062
890,ENI,Italy,EU,Oil & Gas Producers,177,12.7388535,76575,74.08552527,0.231145935,4950,12.32130701,6.464250735,11610,-606.3235935,15.16160627,32689,3.791077949,37692.89025,32.97125131
891,LIXIL,Japan,Japan,Construction & Materials,176.754875,-4.633993744,11043.91736,3.651211134,1.600472633,286.21395,-32.63523712,2.591598077,545.617809,170.6730586,4.940437266,51640,-0.460687369,7763.082054,64.35897434
892,NIPPON SHINYAKU,Japan,Japan,Pharmaceuticals & Biotechnology,176.747144,41.97093934,1063.335499,12.84981738,16.62195461,24.467686,45.98709047,2.301031614,218.771265,8.280084178,20.57405825,,,4849.825942,2.057142859
893,ROYALTY PHARMA,UK,Row,Support Services,176.658965,661.0939922,151.198969,19.43479735,116.8387365,,,,1263.21261,-10.32243345,835.4637722,66,29.41176471,14571.58188,9.001225303
894,MKS INSTRUMENTS,US,US,Technology Hardware & Equipment,176.5848,15.5401505,2604.27263,26.59227466,6.780580419,76.54951,2.120141093,2.939381581,653.187175,58.82352944,25.08136696,6000,11.11111111,7205.904451,23.86185268
895,NGK INSULATORS,Japan,Japan,General Industrials,175.842652,4.984768692,3946.054142,12.91824007,4.4561642,272.32187,-30.7106749,6.901118439,637.064338,68.92218774,16.1443385,,,4545.940683,21.10152622
896,ARROWHEAD PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,175.681568,61.05892954,122.096911,57.1584809,143.8869883,20.807869,97.18517527,17.0420929,-131.587461,59.9805926,-107.7729649,329,41.81034483,6178.597568,61.95778434
897,SHANDONG HI-SPEED ROAD & BRIDGE,China,China,Construction & Materials,175.102017,68.46262691,7608.638456,70.95996833,2.301358095,73.864775,13.05704565,0.970801483,511.818724,91.54239386,6.726810939,24686,76.07703281,487.235484,-44.64866724
898,KINGDEE INTERNATIONAL SOFTWARE,China,China,Software & Computer Services,174.642904,42.7744771,578.527967,24.36214509,30.18746093,44.746744,657.8531836,7.734586148,-62.018259,33.39126617,-10.72001053,11588,8.674856982,11119.87532,43.41715004
899,AVIC JONHON OPTRONIC TECHNOLOGY,China,China,Electronic & Electrical Equipment,174.439158,35.32766971,1690.967717,24.230011,10.31593662,155.069695,184.4388756,9.170470461,318.256791,24.56379131,18.82098563,14537,9.391225826,14839.07969,108.1519725
900,KRONES,Germany,EU,Industrial Engineering,174.32,4.069777855,3634.456,9.381194995,4.796316147,61.238,7.716662856,1.684928914,177.183,-466.6639075,4.875089972,16303,-2.587237094,2717.004192,54.26008969
901,GIS,Taiwan,RoW,Technology Hardware & Equipment,174.233365,5.793594169,4220.99754,4.148495296,4.127776985,311.042199,111.4871488,7.368926327,147.790253,23.2993366,3.501311043,,,1158.373011,-17.67311314
902,ITRON,US,US,Electronic & Electrical Equipment,174.143515,1.614623425,1749.577476,-8.824073444,9.953461186,30.62157,-24.94373275,1.750226579,34.975268,-54.17018566,1.999069403,5635,-8.418657565,3355.331998,58.17222043
903,VOESTALPINE,Austria,EU,Industrial Metals & Mining,173.9,13.43770385,15512.6,37.68661353,1.1210242,654,9.127315201,4.215927697,1441,1087.963726,9.289222954,48307,2.006039234,6856.288132,84.52668193
904,CHINA GREATWALL,China,China,Electronic & Electrical Equipment,173.837181,29.26696545,2305.791978,29.6790295,7.539152823,141.824864,-32.23376683,6.150809152,156.72095,-23.68253551,6.796838201,16838,9.266709929,5981.870321,-16.76257257
905,INTELLIA THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,173.718828,112.9049717,29.183286,-43.00617444,595.2682231,11.262578,255.8159431,38.59256288,-236.491193,96.10786195,-810.3651967,485,55.44871795,10415.74442,830.6300664
906,SANSTEEL MINGUANG,China,China,Industrial Metals & Mining,173.71666,13.39715564,8120.387881,31.81281724,2.139265544,315.760227,-12.00625249,3.888486999,773.065213,49.1736786,9.52005279,13635,-2.047413793,3357.058661,58.15681404
907,GAOTU TECHEDU,China,China,General Retailers,173.646108,70.5871059,909.44429,-7.901996164,19.09364982,37.743393,-4.135921824,4.150159984,-413.237094,69.88592243,-45.43841756,9015,-60.05759858,370.314324,-96.64121248
908,ALLAKOS,US,US,Pharmaceuticals & Biotechnology,173.342703,86.03470095,,,,29.331618,5173.175704,,-239.691792,72.85125801,,192,53.6,4250.682628,9.87377615
909,IAI,Israel,RoW,Aerospace & Defence,173.053104,2.617801047,3694.154016,1.850048685,4.684512428,191.594508,4.326923077,5.186424474,165.989712,55.37190083,4.493307839,14331,-3.960595094,,
910,IMMUNITYBIO,US,US,Pharmaceuticals & Biotechnology,173.016021,203.8909492,0.824651,54.38016807,20980.5143,29.633578,1910.964848,3593.468995,-291.612138,49.52915583,-35361.88497,587,243.2748538,3930.213603,464.7613888
911,VIASAT,US,US,Technology Hardware & Equipment,172.879167,15.31933186,2461.269844,23.55952091,7.023982658,828.42993,13.4228115,33.65863893,13.711809,-73.33127389,0.557103035,7000,20.68965517,3343.233272,41.08576299
912,GRUNDFOS,Denmark,EU,"Gas, Water & Multiutilities",172.380912,17.73897048,3866.526746,9.085041764,4.458288364,145.063718,15.2941174,3.751783643,428.597351,22.21795867,11.08481537,19533,1.623224598,,
913,23ANDME,US,US,Health Care Equipment & Services,172.238165,19.05392607,240.060855,11.46810428,71.74770955,3.503442,-2.121349186,1.459397452,-224.397783,37.23460536,-93.4753744,728,28.62190813,706.364275,
914,RIBBON COMMUNICATIONS,US,US,Software & Computer Services,172.124267,0.217452274,746.032814,0.137711216,23.07194319,15.126253,-35.88563657,2.02755867,-86.977726,-380.9142308,-11.65869977,3685,-2.61627907,853.952877,55.68781998
915,SEI INVESTMENTS,US,US,Financial Services,171.778161,-2.5148443,1817.588229,13.93219748,9.450884323,23.396603,-51.36727276,1.287233413,612.460539,21.9764934,33.69633062,4371,10.29523089,7823.610046,15.51593046
916,AMETEK,US,US,Electronic & Electrical Equipment,171.46384,22.21522966,4897.150326,22.16913152,3.501298277,97.714082,49.15430326,1.995325352,1155.456151,22.10202807,23.59445951,18500,12.12121212,27756.50677,35.95107805
917,AXON ENTERPRISE,US,US,Aerospace & Defence,171.310212,57.49502845,762.299806,26.7807926,22.47281328,44.045546,-31.31393878,5.777982056,-148.439831,1088.148462,-19.47263135,2992,17.42543171,10546.02966,119.623868
918,TPV,China,China,Technology Hardware & Equipment,171.267952,-31.55375251,9721.48055,3.091077985,1.761747618,268.996606,13.79660114,2.76703332,324.94608,21.03942635,3.342557528,22734,0.198333994,1251.088012,26.7535448
919,THERAVANCE BIOPHARMA,US,US,Pharmaceuticals & Biotechnology,170.984413,-25.78855181,48.835409,-23.02628784,350.1238476,3.007239,-48.51874329,6.157906858,-209.819825,-20.1892818,-429.6469085,159,-55.71030641,538.409056,-47.98326074
920,TRANE TECHNOLOGIES,Ireland,EU,Industrial Engineering,170.845794,17.27272727,12481.36683,13.50253318,1.368806768,196.892052,52.5307807,1.577487904,1786.420129,32.00026097,14.3126963,37000,5.714285714,41643.39966,66.44350786
921,TURNING POINT THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,170.38579,70.15897999,27.219664,23.31600002,625.9658091,2.142856,92.00960561,7.872455736,-210.135912,47.06245877,-772.0003891,250,76.05633803,3359.880203,15.42839154
922,JOBY AVIATION,US,US,Aerospace & Defence,170.022908,77.088679,,,,28.553762,38.76255466,,-228.755896,23368.20881,,1124,,6776.808811,
923,JIANGSU SHAGANG,China,China,Industrial Metals & Mining,169.871657,117.8305736,2396.988142,29.96997797,7.086879323,128.875941,112.5120562,5.376578162,335.584992,67.08000504,14.00027752,4229,-1.283846872,2217.441089,-39.0755731
924,AJINOMOTO,Japan,Japan,Food Producers,169.843623,-4.809359139,8885.442236,7.272087523,1.911481933,570.850836,-3.962855548,6.424563019,880.473366,26.87200639,9.909167632,34198,2.202564179,13772.14495,64.1700405
925,DNB,Norway,RoW,Banks,169.377257,-9.276139024,,,,449.069961,16.9752282,,,,,9659,3.737514767,,
926,XINXING DUCTILE IRON PIPES,China,China,Industrial Engineering,169.345296,22.90765568,7254.924028,24.21880162,2.334211845,428.907803,250.2777683,5.911954437,431.781075,-4.435708317,5.951558877,15570,-1.685925365,2390.817861,14.14560264
927,SHANGDONG NANSHAN ALUMINIUM,China,China,Industrial Metals & Mining,168.789727,-20.34896497,3840.020173,28.58872018,4.395542716,165.972498,-57.92471491,4.322177763,605.30702,64.43779699,15.76312084,18746,0.871717607,9556.917857,116.9172855
928,FLUTTER ENTERTAINMENT,Ireland,EU,Travel & Leisure,168.784874,42.87148546,7159.657498,36.75434424,2.357443412,105.920515,50.59021994,1.47940757,-106.869411,-225.6624829,-1.492660941,16813,13.58600189,28893.78449,32.11193415
929,ZSCALER,US,US,Software & Computer Services,168.773571,74.09357109,594.296144,56.07428323,28.39890057,42.526034,11.82438742,7.155697446,-183.482202,117.3765697,-30.87386715,3153,56.08910891,34094.79227,102.6990321
930,VISTEON,US,US,Automobiles & Parts,168.638484,-4.975124378,2448.348252,8.830455259,6.887847097,61.80468,-32.69230769,2.524341868,85.643628,46.96969697,3.498016589,10000,0,2611.144753,40.89415517
931,PIERER INDUSTRIE,Austria,EU,Real Estate Investment & Services,168.592,25.11744232,2728.341,29.83901594,6.17928624,175.952,57.68710287,6.449047242,228.35,140.9187302,8.369554979,9530,17.4947602,,
932,MONOLITHIC POWER SYSTEMS,US,US,Technology Hardware & Equipment,168.309153,40.27211644,1066.393841,43.02743088,15.78301998,84.087915,71.17130037,7.885258876,237.190469,61.16650549,22.24229547,2773,25.53191489,20066.37732,89.4309403
933,EXTREME NETWORKS,US,US,Technology Hardware & Equipment,168.277368,-3.250843767,982.094906,10.19429014,17.13453221,13.626166,-10.14787767,1.387459187,64.404891,87.15363696,6.557909078,,,1238.408349,161.9183828
934,I-MAB,China,China,Pharmaceuticals & Biotechnology,168.00559,23.29766179,12.200217,-94.293912,1377.070506,4.148512,273.776524,34.0035919,-287.07878,-1431.430914,-2353.0629,378,65.78947368,4819.166763,1768.297125
935,EBERSPAECHER,Germany,EU,Automobiles & Parts,167.9,5.134627426,4911.8,-1.083195199,3.418298791,108.8,-27.07774799,2.215073904,33.5,-75.33009802,0.682031027,9902,-0.261885576,,
936,QIAGEN,Netherlands,EU,Pharmaceuticals & Biotechnology,167.723774,27.43103999,1988.042005,20.38719044,8.436631297,122.385627,73.466989,6.156088588,561.258011,65.57814742,28.2316978,6028,7.450980392,11236.21556,9.648979798
937,HOYA,Japan,Japan,Leisure Goods,167.601718,9.611203694,5182.085897,22.33971686,3.234252024,223.20096,-7.597772748,4.307164421,1596.986175,-15.17668704,30.81743928,38376,3.036649215,50816.26846,67.90892982
938,MATTEL,US,US,Leisure Goods,167.201083,-0.064382148,4818.770514,18.94564003,3.469787211,133.633196,27.40902314,2.773180329,675.18346,97.27554397,14.01152966,36300,13.08411215,6578.239516,99.88442446
939,LUPIN,India,RoW,Pharmaceuticals & Biotechnology,166.644812,-2.095754238,1924.16176,8.479941416,8.660644623,,,,-170.354632,-179.1329502,-8.8534465,19453,4.738060626,5167.114477,3.453457874
940,XD INC.,China,China,Software & Computer Services,166.5377,92.3869112,374.654074,-5.070318425,44.45105807,12.717049,26.64421994,3.394344245,-138.991924,-1247.706559,-37.09873551,2327,19.21106557,2243.856435,2.083351935
941,RECORDATI,Italy,EU,Pharmaceuticals & Biotechnology,166.138,13.60950792,1580.074,9.055834663,10.51457084,21.852,2.770070075,1.382973203,490.19,4.514558139,31.02323056,4303,-1.352590555,11618.99396,21.65536151
942,BIOCRYST PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,165.890824,68.0061525,138.769165,782.382679,119.544442,2.105773,364.008576,1.517464633,-156.913253,1.695497303,-113.0750142,358,45.52845528,2514.222564,288.6208905
943,ANHUI CONSTRUCTION ENGINEERING,China,China,Construction & Materials,165.487314,70.29349014,9670.927524,25.54759322,1.711183478,184.643435,114.8051997,1.909262938,610.050117,13.4037833,6.308082813,17010,-6.574394464,963.738535,-13.67521135
944,RICHTER GEDEON,Hungary,EU,Pharmaceuticals & Biotechnology,165.370355,13.02036044,1709.396272,11.26000396,9.67419654,125.03956,24.99525793,7.314837528,367.346912,19.12271426,21.48986271,12546,-2.63096624,4476.239154,21.87070154
945,MICRO-STAR INTERNATIONAL,Taiwan,RoW,Technology Hardware & Equipment,165.152098,39.07030505,6434.923316,37.75174752,2.566496754,49.764134,60.76871429,0.773344631,665.149312,113.7960691,10.33655382,,,3515.552361,-3.69003688
946,TRITON,UK,Row,Real Estate Investment & Services,165.106788,-1.578947368,501.579445,-25.15502338,32.91737523,6.092175,-24.17582787,1.214598218,16.913111,-115.8788314,3.371970516,2820,-8.708319845,,
947,CLOVIS ONCOLOGY,US,US,Pharmaceuticals & Biotechnology,164.755384,-27.59141198,131.341125,-9.58230522,125.4408198,0.275472,-11.86447185,0.209737811,-199.335102,-25.28922399,-151.7689924,413,-3.72960373,503.91577,24.19768196
