World rank,Company,Country,Region,Industry,R&D 2019 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%),,,,,,,
1525,GRITSTONE ONCOLOGY,US,US,Pharmaceuticals & Biotechnology,69.9,46.02811675,3.9,267.734071," 1,799.1 ",14.4,185.5907035, 370.5 ,-87.2,49.3,-2243.8,174.0,54.0,322.3,,,,,,,,
1526,TOWA PHARMACEUTICAL,Japan,Japan,Pharmaceuticals & Biotechnology,69.9,8.211219094,900.5,5.023595664, 7.8 ,37.1,-59.17616411, 4.1 ,104.8,-18.7,11.6,3325.0,34.5,1023.3,-5.1,,,,,,,
1527,AMP,Australia,RoW,Life Insurance,69.8,-40.7407414,591.8,-20.45264038, 11.8 ,,,,-2725.3,158.4,-460.5,6500.0,6.6,3544.1,-41.7,,,,,,,
1528,GEBERIT,Switzerland,RoW,General Industrials,69.8,-4.045511654,2834.4,0.077909431, 2.5 ,153.4,2.770936345, 5.4 ,695.6,6.9,24.5,11619.0,-0.1,15328.4,2.1,,,,,,,
1529,VAREX IMAGING,US,US,Health Care Equipment & Services,69.5,-5.903615135,694.9,0.930954228, 10.0 ,17.6,-2.941176471, 2.5 ,40.7,2.7,5.9,2000.0,0.0,900.7,-15.2,,,,,,,
1530,STAMPSCOM,US,US,General Retailers,69.5,37.90355452,509.0,-2.569301395, 13.6 ,2.0,-22.15322974, 0.4 ,83.3,-52.6,16.4,1313.0,11.4,983.4,-75.5,,,,,,,
1531,NETGEAR,US,US,Fixed Line Telecommunications,69.4,-5.380022964,889.1,-5.671712534, 7.8 ,12.7,16.15378704, 1.4 ,23.3,-37.4,2.6,809.0,-3.3,961.6,-52.1,,,,,,,
1532,DAILY MAIL AND GENERAL TRUST,UK,Row,Media,69.4,-3.099510535,1647.6,-1.107683648, 4.2 ,18.6,-47.69736783, 1.1 ,48.4,-75.3,2.9,6049.0,-3.5,1990.1,-33.0,,,,,,,
1533,ZEALAND PHARMA,Denmark,EU,Pharmaceuticals & Biotechnology,69.2,23.54698391,5.5,8.836922635," 1,255.7 ",2.8,420.9510773, 50.9 ,-78.4,-190.1,-1422.5,179.0,20.1,549.4,44.8,,,,,,,
1534,WAGO,Germany,EU,Electronic & Electrical Equipment,69.0,6.251058523,940.8,7.894751933, 7.3 ,102.1,21.80611746, 10.8 ,115.6,5.7,12.3,7678.0,9.3,,,,,,,,,
1535,AEROPORTS DE PARIS,France,EU,Industrial Transportation,69.0,1.470588235,4824.0,7.726663689, 1.4 ,1117.0,8.236434109, 23.2 ,1222.0,-4.1,25.3,26122.0,1.2,15546.7,-17.0,,,,,,,
1536,TATE & LYLE,UK,Row,Food Producers,68.9,-11.9402986,3366.2,4.609800352, 2.0 ,164.7,36.89320402, 4.9 ,373.8,8.5,11.1,4218.0,2.4,3935.7,7.6,,,,,,,
1537,KINGENTA ECOLOGICAL ENGINEERING,China,China,Chemicals,68.8,27.44185062,,,,131.1,32.01906983,,,,,,,,,,,,,,,
1538,SEALED AIR,US,US,General Industrials,68.8,-4.331683863,4264.8,1.233967925, 1.6 ,168.9,12.51482766, 4.0 ,552.3,-11.9,12.9,16500.0,6.5,5477.3,-3.4,,,,,,,
1539,GRAMMER,Germany,EU,Automobiles & Parts,68.8,7.516258129,2038.5,9.521074608, 3.4 ,104.9,53.75062315, 5.1 ,74.5,52.9,3.7,14910.0,1.7,453.9,-36.8,,,,,,,
1540,MYRIAD GENETICS,US,US,Pharmaceuticals & Biotechnology,68.7,-10.12805529,568.5,-24.96768882, 12.1 ,9.1,18.60465116, 1.6 ,-206.2,-830.9,-36.3,2700.0,3.8,1547.2,-50.8,,,,,,,
1541,DESPEGAR.COM,Argentina,RoW,Travel & Leisure,68.7,-8.833604951,467.2,-1.08138886, 14.7 ,5.3,-54.58922371, 1.1 ,-7.9,-119.7,-1.7,3029.0,-10.9,674.2,-35.0,,,,,,,
1542,FATE THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,68.6,50.31978583,9.5,125.3164836, 721.8 ,6.6,221.1030494, 69.2 ,-89.7,50.1,-943.1,178.0,71.2,949.9,55.0,,,,,,,
1543,MITAC HOLDINGS,Taiwan,RoW,Technology Hardware & Equipment,68.6,8.1388985,1059.5,16.51980653, 6.5 ,48.0,45.8857029, 4.5 ,21.2,34.6,2.0,,,879.1,2.0,,,,,,,
1544,ZALANDO,Germany,EU,General Retailers,68.5,24.7723133,6482.5,20.31589302, 1.1 ,233.7,3.361344538, 3.6 ,165.8,39.1,2.6,13763.0,-11.9,11251.4,0.2,,,,,,,
1545,GOSUNCN TECHNOLOGY,China,China,Technology Hardware & Equipment,68.4,36.81188164,341.6,-23.56399196, 20.0 ,27.7,63.24155136, 8.1 ,-148.7,-313.5,-43.5,3728.0,3.5,1089.7,29.7,,,,,,,
1546,ARROWHEAD PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,68.2,58.66300392,150.3,945.6711893, 45.4 ,10.7,744.4141797, 7.1 ,54.5,-209.4,36.3,134.0,15.5,2883.9,149.4,,,,,,,
1547,SCHIBSTED,Norway,RoW,Media,68.1,2.127660276,1933.9,5.626003674, 3.5 ,92.1,11.13831092, 4.8 ,212.9,17.8,11.0,8391.0,0.5,3039.7,-7.6,,,,,,,
1548,RPM,US,US,Chemicals,68.1,6.843574634,4902.1,-1.034351193, 1.4 ,131.5,8.04273288, 2.7 ,484.4,11.5,9.9,14621.0,-2.2,7810.9,-2.6,,,,,,,
1549,Q2 HOLDINGS,US,US,Software & Computer Services,68.1,48.92663818,280.8,30.85192896, 24.2 ,12.3,4.328188695, 4.4 ,-44.8,86.0,-15.9,1574.0,32.3,3813.7,60.4,,,,,,,
1550,EDITAS MEDICINE,US,US,Pharmaceuticals & Biotechnology,68.0,30.05943628,18.3,-35.7140626, 372.0 ,5.5,29.72234484, 30.0 ,-125.4,23.9,-686.4,208.0,56.4,1094.4,-21.4,,,,,,,
1551,GUOXUAN HIGH-TECH,China,China,Electronic & Electrical Equipment,67.9,47.72875762,609.3,-3.381075491, 11.1 ,251.0,2.316869861, 41.2 ,89.4,-22.9,14.7,7947.0,9.5,1594.4,-5.9,,,,,,,
1552,CALITHERA BIOSCIENCES,US,US,Pharmaceuticals & Biotechnology,67.9,73.61917253,,,,0.0,-96.72901366,,-82.7,62.2,,93.0,17.7,190.0,8.8,,,,,,,
1553,AKWEL,France,EU,Automobiles & Parts,67.9,-2.442528736,1101.2,3.670975456, 6.2 ,48.6,-36.81783942, 4.4 ,89.4,4.7,8.1,11871.0,0.9,437.5,-21.7,,,,,,,
1554,CARGURUS,US,US,Software & Computer Services,67.9,52.87902465,524.2,29.69261316, 12.9 ,12.7,90.23803368, 2.4 ,30.6,48.0,5.8,921.0,25.8,2638.8,-32.3,,,,,,,
1555,SILTRONIC,Germany,EU,Electronic & Electrical Equipment,67.7,0.147928994,1270.4,-12.78918103, 5.3 ,349.0,46.3312369, 27.5 ,326.8,-34.4,25.7,3669.0,-6.3,1809.0,-51.6,,,,,,,
1556,ADDSINO,China,China,Electronic & Electrical Equipment,67.7,25.08075743,508.7,15.25508611, 13.3 ,56.8,63.54882864, 11.2 ,94.4,44.0,18.6,2326.0,-1.1,1531.5,50.1,,,,,,,
1557,HENSOLDT,Germany,EU,Real Estate Investment & Services,67.6,-23.0196074,1114.2,100264.5562, 6.1 ,,,,63.3,282330.9,5.7,4602.0,5.3,,,,,,,,,
1558,ZHEJIANG HUAFENG SPANDEX,China,China,Chemicals,67.5,218.3941915,1694.6,-10.00093444, 4.0 ,268.6,281.4655591, 15.8 ,273.7,-4.6,16.2,3046.0,18.2,1005.1,21.0,,,,,,,
1559,GUANGDONG HEC TECHNOLOGY HOLDING,China,China,Industrial Engineering,67.5,17.31415118,1834.5,27.56047184, 3.7 ,287.7,42.53860029, 15.7 ,384.4,39.0,21.0,13222.0,18.9,2409.1,-1.0,,,,,,,
1560,8X8,US,US,Mobile Telecommunications,67.3,25.22571752,397.2,26.5611795, 16.9 ,31.9,293.9534256, 8.0 ,-140.7,76.3,-35.4,1675.0,11.9,2148.5,13.9,,,,,,,
1561,TOWER SEMICONDUCTOR,Israel,RoW,Technology Hardware & Equipment,67.3,3.457762738,1098.5,-5.370335454, 6.1 ,170.4,-8.942300206, 15.5 ,77.2,-44.0,7.0,5279.0,-5.5,1835.9,-8.6,,,,,,,
1562,SYNCHRONOSS TECHNOLOGIES,US,US,Software & Computer Services,67.3,-4.552113547,274.8,-5.24492159, 24.5 ,7.3,-29.79581223, 2.7 ,-95.3,-29.5,-34.7,1659.0,16.2,314.5,32.8,,,,,,,
1563,WONDERS INFORMATION,China,China,Software & Computer Services,67.2,-9.347842449,269.3,-3.52653598, 25.0 ,52.2,-24.64794501, 19.4 ,-51.0,-200.6,-18.9,6213.0,10.4,1744.8,-34.4,,,,,,,
1564,TOKYO SEIMITSU,Japan,Japan,Technology Hardware & Equipment,67.2,10.24233371,717.3,-13.38947993, 9.4 ,36.2,-60.43730548, 5.0 ,86.7,-47.4,12.1,2250.0,6.2,958.9,-18.1,,,,,,,
1565,TREND MICRO,Japan,Japan,Software & Computer Services,67.2,10.58428463,1347.6,2.982981064, 5.0 ,32.9,13.31460577, 2.4 ,307.4,5.2,22.8,6854.0,4.4,5902.0,-26.3,,,,,,,
1566,NINGBO HUAXIANG ELECTRONIC,China,China,Automobiles & Parts,67.1,7.554788519,2052.9,13.97660186, 3.3 ,93.7,-51.80016887, 4.6 ,187.8,28.4,9.1,14993.0,-3.6,902.6,40.7,,,,,,,
1567,3SBIO,China,China,Pharmaceuticals & Biotechnology,67.1,45.17681226,677.5,16.01751714, 9.9 ,60.1,90.60367393, 8.9 ,160.2,-8.3,23.6,5000.0,-0.9,3500.6,-19.6,,,,,,,
1568,MAGNACHIP SEMICONDUCTOR,US,US,Technology Hardware & Equipment,67.1,-3.438024774,705.2,5.499681711, 9.5 ,20.4,-30.92293161, 2.9 ,29.9,-29.1,4.2,2451.0,-2.5,309.3,-8.4,,,,,,,
1569,INNER MONGOLIA YILI INDUSTRIAL,China,China,Food Producers,67.1,19.77543583,11330.1,13.73893829, 0.6 ,1177.6,81.56718258, 10.4 ,997.8,5.5,8.8,59052.0,5.3,22114.9,18.9,,,,,,,
1570,FORTUM,Finland,EU,Electricity,67.0,19.64285714,5447.0,3.910721099, 1.2 ,695.0,30.63909774, 12.8 ,1190.0,13.8,21.8,8191.0,-1.1,17774.8,-8.2,,,,,,,
1571,VALMET,Finland,EU,Industrial Engineering,67.0,8.064516129,3547.0,6.676691729, 1.9 ,79.0,0, 2.2 ,279.0,29.8,7.9,13598.0,8.5,2466.8,-12.9,,,,,,,
1572,INEOS INDUSTRIES,UK,Row,Chemicals,66.9,395.5555556,8682.8,23.90752378, 0.8 ,381.2,81.36375946, 4.4 ,1247.4,495.0,14.4,5183.0,-4.1,,,,,,,,,
1573,COOP,Denmark,EU,Food & Drug Retailers,66.9,5.203525491,4962.2,-0.933569373, 1.3 ,162.2,167.399428, 3.3 ,30.0,-33.0,0.6,10542.0,-3.0,,,,,,,,,
1574,YAMAZAKI BAKING,Japan,Japan,Food Producers,66.8,2.490613012,8656.4,0.161405712, 0.8 ,292.0,-22.71422103, 3.4 ,190.7,-1.8,2.2,28724.0,1.3,3317.2,-14.6,,,,,,,
1575,MERITOR,US,US,Automobiles & Parts,66.8,2.739726027,3906.0,5.026328387, 1.7 ,91.7,-0.961538462, 2.3 ,302.7,4.6,7.7,9100.0,5.8,1236.4,-25.8,,,,,,,
1576,INTERDIGITAL,US,US,Technology Hardware & Equipment,66.6,7.406238188,283.9,3.747511573, 23.5 ,4.0,75.03880222, 1.4 ,33.7,-39.6,11.9,487.0,24.9,1362.4,-46.8,,,,,,,
1577,ACUITY BRANDS,US,US,Household Goods & Home Construction,66.5,16.9014086,3269.3,-0.201081492, 2.0 ,47.2,21.55963303, 1.4 ,414.8,0.8,12.7,12000.0,-7.7,4454.1,-18.5,,,,,,,
1578,SHENZHEN MTC,China,China,Leisure Goods,66.4,38.70818477,1682.6,3.46371425, 3.9 ,285.3,53.53984958, 17.0 ,159.2,180.6,9.5,8705.0,21.6,1452.7,28.7,,,,,,,
1579,HINDALCO INDUSTRIES,India,RoW,Industrial Metals & Mining,66.3,21.94444455,14629.8,-9.622565814, 0.5 ,,,,1199.3,-12.3,8.2,22477.0,-1.7,5174.3,-22.3,,,,,,,
1580,XJ ELECTRIC,China,China,Electronic & Electrical Equipment,66.1,8.154750727,1281.1,23.64675632, 5.2 ,10.4,-19.23088162, 0.8 ,86.6,87.5,6.8,5383.0,-0.7,1087.9,13.2,,,,,,,
1581,YOUZU INTERACTIVE,China,China,Leisure Goods,66.0,6.53183942,406.0,-9.919103334, 16.3 ,81.8,93.14785056, 20.2 ,-5.3,-104.6,-1.3,1846.0,-3.1,1114.1,-5.4,,,,,,,
1582,WRIGHT MEDICAL,Netherlands,EU,Health Care Equipment & Services,65.9,25.2663079,819.7,10.13047274, 8.0 ,,,,-9.4,34.7,-1.1,3030.0,4.7,2351.1,-14.6,,,,,,,
1583,TOYO INK MANUFACTURING,Japan,Japan,Industrial Engineering,65.9,-0.333167859,2283.2,-3.554691808, 2.9 ,84.2,1.284943826, 3.7 ,104.5,-14.0,4.6,8246.0,-0.3,1088.5,-22.7,,,,,,,
1584,TRINET GROUP,US,US,Support Services,65.9,-9.756097561,3432.4,10.07707679, 1.9 ,40.1,4.651162791, 1.2 ,238.6,6.8,7.0,2900.0,-6.5,4182.4,12.7,,,,,,,
1585,XIZANG HAISCO PHARMACEUTICAL,China,China,Pharmaceuticals & Biotechnology,65.8,60.63398867,494.1,15.0169654, 13.3 ,74.2,65.54019801, 15.0 ,70.1,75.2,14.2,3552.0,60.7,1231.1,54.5,,,,,,,
1586,WUXI LEAD INTELLIGENT EQUIPMENT,China,China,Electronic & Electrical Equipment,65.8,87.29052323,592.9,20.6222314, 11.1 ,27.2,179.7802254, 4.6 ,136.9,6.0,23.1,6759.0,35.3,3317.4,145.2,,,,,,,
1587,FOXCONN TECHNOLOGY,Taiwan,RoW,Technology Hardware & Equipment,65.7,26.45759304,2950.9,-29.74522515, 2.2 ,34.6,-38.88390314, 1.2 ,178.3,-35.6,6.0,,,2651.6,-18.7,,,,,,,
1588,GLOBAL UNICHIP,Taiwan,RoW,Technology Hardware & Equipment,65.6,-2.382862289,316.7,-20.42924259, 20.7 ,14.5,-7.299343166, 4.6 ,23.2,-29.0,7.3,,,939.1,-24.3,,,,,,,
1589,ANHUI TRUCHUM ADVANCED MATERIALS AND TECHNOLOGY,China,China,Industrial Metals & Mining,65.6,18.09949098,2156.9,29.94377338, 3.0 ,88.8,48.72651141, 4.1 ,73.6,19.6,3.4,6035.0,14.3,843.9,6.7,,,,,,,
1590,ARCELIK,Turkey,RoW,Household Goods & Home Construction,65.6,32.74849201,4782.3,18.72330175, 1.4 ,,,,340.6,9.3,7.1,32171.0,7.7,1729.0,28.8,,,,,,,
1591,FORTRESS BIOTECH,US,US,Pharmaceuticals & Biotechnology,65.5,-7.890814827,32.6,36.25846489, 200.7 ,2.1,-66.88788858, 6.4 ,-98.6,-7.6,-302.5,93.0,5.7,111.2,16.7,,,,,,,
1592,POWER INTEGRATIONS,US,US,Electronic & Electrical Equipment,65.4,4.094644513,374.5,1.133295488, 17.5 ,21.5,-2.281475569, 5.7 ,42.8,-13.6,11.4,699.0,5.6,2324.2,21.0,,,,,,,
1593,KAILE SCIENCE AND TECHNOLOGY,China,China,Technology Hardware & Equipment,65.4,-6.284958533,2001.0,-5.797536263, 3.3 ,2.8,-71.32974298, 0.1 ,149.0,-27.6,7.4,2336.0,-12.8,1435.0,-10.8,,,,,,,
1594,RESTORBIO,US,US,Pharmaceuticals & Biotechnology,65.3,136.0469958,,,,0.2,-25.13809754,,-76.1,115.2,,18.0,-14.3,310.2,5.0,,,,,,,
1595,ENBW ENERGIE BADEN-WURTTEMBERG,Germany,EU,Electricity,65.2,40.51724138,18765.0,-8.985085486, 0.3 ,1947.8,42.22709018, 10.4 ,327.9,-56.9,1.7,23293.0,8.2,9902.4,12.6,,,,,,,
1596,LOTTE CHEMICAL,South Korea,RoW,Chemicals,65.0,-8.435822561,11627.4,-5.907919401, 0.6 ,796.0,-43.97050076, 6.8 ,851.3,-43.1,7.3,,,5929.2,-28.8,,,,,,,
1597,TOFAS,Turkey,RoW,Automobiles & Parts,65.0,74.06277,2898.9,1.38099424, 2.2 ,41.6,-15.6794198, 1.4 ,252.9,-3.3,8.7,6787.0,-21.7,1322.8,-22.8,,,,,,,
1598,AIR PRODUCTS AND CHEMICALS,US,US,Chemicals,64.9,13.02325593,7939.2,-0.126536926, 0.8 ,1771.1,26.86176992, 22.3 ,1930.7,9.9,24.3,17700.0,8.6,44314.3,36.5,,,,,,,
1599,CDK,US,US,Software & Computer Services,64.9,-8.301886851,1744.8,2.365782298, 3.7 ,20.9,-56.80147162, 1.2 ,511.5,-5.1,29.3,9000.0,0.0,4656.4,-35.2,,,,,,,
1600,SHANGHAI HIGHLY,China,China,Industrial Engineering,64.8,30.81609635,1362.8,-0.617910628, 4.8 ,76.7,-18.13814307, 5.6 ,60.0,-19.2,4.4,5913.0,10.8,193.8,-19.6,,,,,,,
1601,HUYA,China,China,Software & Computer Services,64.8,124.8817506,1066.9,79.57775808, 6.1 ,7.8,-18.17282185, 0.7 ,33.3,-2229.2,3.1,1864.0,48.8,387.0,-10.1,,,,,,,
1602,VERISIGN,US,US,Software & Computer Services,64.7,0.166703786,1096.4,1.37386219, 5.9 ,35.9,8.941548905, 3.3 ,717.6,5.0,65.5,872.0,-3.1,21479.5,24.8,,,,,,,
1603,OM RESIDUAL UK,UK,Row,Life Insurance,64.7,19.88235389,,,,,,,,,,,,,,,,,,,,
1604,CURTISS-WRIGHT,US,US,Aerospace & Defence,64.6,12.39054599,2214.7,3.156351882, 2.9 ,62.1,30.58015295, 2.8 ,357.7,5.7,16.2,9100.0,1.1,4664.8,-11.0,,,,,,,
1605,CYBERARK SOFTWARE,Israel,RoW,Software & Computer Services,64.6,26.97856815,386.2,26.42665054, 16.7 ,6.3,-18.30953951, 1.6 ,55.4,31.7,14.4,1380.0,20.4,3774.1,59.4,,,,,,,
1606,GENTHERM,US,US,Automobiles & Parts,64.5,-9.291614977,864.9,-7.326717539, 7.5 ,21.1,-42.87811908, 2.4 ,66.5,-1.8,7.7,11726.0,-14.8,1077.5,-32.5,,,,,,,
1607,NKT,Denmark,EU,Electronic & Electrical Equipment,64.5,-20.56650246,1342.4,-10.60202451, 4.8 ,34.4,20.70175439, 2.6 ,-83.0,121.3,-6.2,3671.0,-1.9,321.0,-45.9,,,,,,,
1608,TEREX,US,US,Industrial Engineering,64.4,-21.89859715,3874.9,-3.632781381, 1.7 ,96.9,4.913294257, 2.5 ,298.2,-19.9,7.7,9500.0,-18.8,1573.7,-38.1,,,,,,,
1609,NUVASIVE,US,US,Health Care Equipment & Services,64.4,17.31906953,1039.8,6.022978726, 6.2 ,109.4,20.56690972, 10.5 ,107.8,29.6,10.4,2800.0,7.7,2942.8,-8.4,,,,,,,
1610,COMPUTERSHARE,Australia,RoW,Software & Computer Services,64.4,-4.512756986,2084.1,2.242816162, 3.1 ,49.5,41.32263276, 2.4 ,524.8,30.5,25.2,,,6508.1,36.0,,,,,,,
1611,MADRIGAL PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,64.4,184.8635263,,,,0.2,681.8311801,,-84.5,133.4,,29.0,70.6,1272.9,-61.1,,,,,,,
1612,HYUNDAI HEAVY INDUSTRIES,South Korea,RoW,Technology Hardware & Equipment,64.3,27.58404995,20474.3,-2.297848958, 0.3 ,1035.8,44.66836529, 5.1 ,512.5,-22.6,2.5,,,4150.9,-12.2,,,,,,,
1613,TDC,Denmark,EU,Fixed Line Telecommunications,64.3,16.14457726,2272.6,-1.79764924, 2.8 ,453.4,57.26179467, 19.9 ,155.5,-33.2,6.8,7327.0,3.1,,,,,,,,,
1614,PACIRA BIOSCIENCES,US,US,Pharmaceuticals & Biotechnology,64.2,36.87936624,374.8,24.8309257, 17.1 ,9.0,-30.00551328, 2.4 ,31.8,104.3,8.5,606.0,17.0,1380.2,-19.7,,,,,,,
1615,WENS FOODSTUFF GROUP,China,China,Food Producers,64.2,-1.581486479,9295.3,27.72530158, 0.7 ,1578.8,31.79312446, 17.0 ,1791.1,200.9,19.3,50024.0,2.8,21194.0,125.9,,,,,,,
1616,ANHUI ZHONGDING SEALING PARTS,China,China,Automobiles & Parts,64.2,-4.027296392,1437.5,-6.008380895, 4.5 ,165.9,1.289618683, 11.5 ,112.2,-30.6,7.8,19872.0,0.0,1395.1,-22.1,,,,,,,
1617,TELADOC,US,US,Health Care Equipment & Services,64.1,22.58009664,492.5,32.39955306, 13.0 ,3.1,-12.49063483, 0.6 ,-65.7,22.1,-13.3,2400.0,20.0,3711.7,-22.7,,,,,,,
1618,LINTEC,Japan,Japan,Forestry & Paper,64.1,-5.517490573,1963.7,-4.070661768, 3.3 ,101.5,15.55534986, 5.2 ,121.5,-17.1,6.2,4948.0,1.2,1288.5,-32.1,,,,,,,
1619,CJ CHEILJEDANG,South Korea,RoW,Food Producers,64.1,36.07183484,17185.3,19.72356976, 0.4 ,1294.6,-5.084080112, 7.5 ,689.5,7.7,4.0,,,2644.7,-33.3,,,,,,,
1620,CHINA STEEL,Taiwan,RoW,Industrial Metals & Mining,64.0,-0.662323163,10828.8,-8.591795418, 0.6 ,799.9,44.64235772, 7.4 ,408.8,-60.0,3.8,,,10770.3,-8.0,,,,,,,
1621,LA FRANCAISE DES JEUX,France,EU,Travel & Leisure,64.0,12.28070175,1955.6,8.487739931, 3.3 ,67.1,9.461663948, 3.4 ,214.6,-23.6,11.0,2652.0,15.7,,,,,,,,,
1622,EVENTBRITE,US,US,Software & Computer Services,64.0,34.96273586,290.9,12.06744626, 22.0 ,5.2,8.674792276, 1.8 ,-62.3,84.7,-21.4,1140.0,4.2,772.7,,,,,,,,
1623,WUXI APPTEC,China,China,Pharmaceuticals & Biotechnology,64.0,40.74023364,1639.9,33.89462353, 3.9 ,289.1,9.248176187, 17.6 ,333.1,33.1,20.3,21744.0,22.6,11112.8,890.7,,,,,,,
1624,INOVALON HOLDINGS,US,US,Software & Computer Services,64.0,-9.780384983,571.8,21.74326679, 11.2 ,20.3,-10.57047703, 3.6 ,61.9,904.9,10.8,2662.0,6.5,1113.4,57.8,,,,,,,
1625,SNAP-ON,US,US,Household Goods & Home Construction,63.8,1.128349797,3620.9,-0.066332561, 1.8 ,88.5,9.350935769, 2.4 ,848.9,0.0,23.4,12800.0,1.6,7307.0,-17.7,,,,,,,
1626,TADANO,Japan,Japan,Industrial Engineering,63.8,13.06736012,1859.5,20.95929447, 3.4 ,97.1,-4.872982858, 5.2 ,127.4,-1.1,6.9,5084.0,49.3,992.0,-23.1,,,,,,,
1627,SAURER INTELLIGENT TECHNOLOGY,China,China,Industrial Engineering,63.8,29.90683809,1087.6,-7.133588611, 5.9 ,50.9,-41.50320373, 4.7 ,152.4,-0.6,14.0,4959.0,4.6,540.7,-19.0,,,,,,,
1628,SANDEN,Japan,Japan,Automobiles & Parts,63.7,-11.41982204,1671.3,-25.20826183, 3.8 ,80.1,-30.81854039, 4.8 ,-27.7,-482.1,-1.7,6509.0,-32.4,113.3,-66.1,,,,,,,
1629,BOTTOMLINE TECHNOLOGIES,US,US,Software & Computer Services,63.7,21.68678844,393.6,4.801143194, 16.2 ,41.5,-13.26255599, 10.5 ,-3.1,-211.5,-0.8,2000.0,5.3,1610.2,-35.3,,,,,,,
1630,GOGO,US,US,Mobile Telecommunications,63.6,-1.650618995,743.9,-6.493660536, 8.6 ,89.1,-7.832866079, 12.0 ,32.7,-236.4,4.4,1115.0,-3.3,315.1,-9.7,,,,,,,
1631,OPPEIN HOME GROUP,China,China,General Retailers,63.6,-17.57252521,1691.6,18.28997842, 3.8 ,233.3,-20.11470769, 13.8 ,256.6,14.9,15.2,21660.0,9.9,1448.7,29.0,,,,,,,
1632,ZHEJIANG SANHUA,China,China,Industrial Engineering,63.5,21.46395577,1374.0,3.990748493, 4.6 ,110.7,-5.012666728, 8.1 ,208.2,7.4,15.2,10635.0,6.8,3630.3,27.9,,,,,,,
1633,UNIVERSAL DISPLAY,US,US,Electronic & Electrical Equipment,63.4,32.68797462,360.7,63.76478284, 17.6 ,26.8,18.38446946, 7.4 ,140.9,179.1,39.1,311.0,16.5,8615.8,67.9,,,,,,,
1634,KCC,South Korea,RoW,Construction & Materials,63.4,3.732800005,2090.9,-11.73198852, 3.0 ,295.9,61.67008193, 14.2 ,102.4,-33.7,4.9,,,1830.2,-30.5,,,,,,,
1635,ARDELYX,US,US,Pharmaceuticals & Biotechnology,63.4,2.659536206,4.7,102.5699873," 1,348.6 ",0.3,4.501549643, 6.2 ,-81.2,0.3,-1728.1,88.0,2.3,190.1,-20.0,,,,,,,
1636,DALIAN HUARUI HEAVY INDUSTRY,China,China,Industrial Engineering,63.3,32.43533656,901.2,9.773620646, 7.0 ,2.2,-73.1381478, 0.2 ,44.5,638.8,4.9,5542.0,-0.8,868.6,11.4,,,,,,,
1637,JEOL,Japan,Japan,Industrial Engineering,63.3,7.962137973,956.4,5.35003457, 6.6 ,21.5,104.8951199, 2.2 ,57.4,5.4,6.0,3165.0,4.5,931.8,1.2,,,,,,,
1638,SHANDONG SUN PAPER,China,China,Forestry & Paper,63.3,4.470138681,2865.9,4.621152165, 2.2 ,521.2,34.80288033, 18.2 ,398.4,-8.1,13.9,10145.0,24.2,2489.4,-9.1,,,,,,,
1639,TKH,Netherlands,EU,Electronic & Electrical Equipment,63.2,4.069910966,1596.6,9.701808907, 4.0 ,31.3,, 2.0 ,109.7,-15.0,6.9,5980.0,-8.5,1865.3,-13.7,,,,,,,
1640,UNITY BIOTECHNOLOGY,US,US,Pharmaceuticals & Biotechnology,63.2,20.45597368,,,,1.4,25.47471237,,-79.8,12.8,,98.0,-7.5,234.6,-67.3,,,,,,,
1641,SMA SOLAR TECHNOLOGY,Germany,EU,Alternative Energy,63.1,-27.58197098,915.1,20.25602746, 6.9 ,15.5,-23.49016507, 1.7 ,-5.7,-96.1,-0.6,3566.0,-2.1,732.9,-32.2,,,,,,,
1642,SHENNAN CIRCUITS,China,China,Electronic & Electrical Equipment,62.8,56.28985757,1296.1,39.77255448, 4.8 ,278.1,84.3035688, 21.5 ,199.0,76.9,15.4,11395.0,14.4,1658.7,154.9,,,,,,,
1643,HUGO BOSS,Germany,EU,Personal Goods,62.6,1.776571364,2884.1,3.150721236, 2.2 ,157.6,28.92522103, 5.5 ,344.5,-0.7,11.9,14633.0,-0.4,3587.6,-26.2,,,,,,,
1644,RELAY THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,62.6,71.33596539,,,,7.1,374.3332683,,-74.8,68.5,,122.0,,,,,,,,,,
1645,SBI HOLDINGS,Japan,Japan,Financial Services,62.5,-10.0504867,2282.7,3.879707168, 2.7 ,283.6,396.3877774, 12.4 ,536.9,-20.7,23.5,8003.0,24.3,4100.7,-27.0,,,,,,,
1646,AXALTA COATING SYSTEMS,US,US,Construction & Materials,62.5,-3.967167525,3989.9,-4.552810903, 1.6 ,100.1,-21.54811755, 2.5 ,434.6,10.4,10.9,14000.0,0.0,5996.7,-8.2,,,,,,,
1647,ZOOM VIDEO COMMUNICATIONS,US,US,Software & Computer Services,62.5,97.60939531,554.3,88.38909925, 11.3 ,33.9,33.94766961, 6.1 ,11.3,105.9,2.0,2532.0,48.8,4642.1,,,,,,,,
